,TimeRight,FrameIDRight,HandTypeRight,#handsRight,PositionXRight,PositionYRight,PositionZRight,VelocityXRight,VelocityYRight,VelocityZRight,PitchRight,RollRight,YawRight,WristPosXRight,WristPosYRight,WristPosZRight,ElbowposXRight,ElbowPosYRight,ElbowPosZRight,GrabStrenthRight,GrabAngleRight,PinchStrengthRight,labelRight,TimeLeft,FrameIDLeft,HandTypeLeft,#handsLeft,PositionXLeft,PositionYLeft,PositionZLeft,VelocityXLeft,VelocityYLeft,VelocityZLeft,PitchLeft,RollLeft,YawLeft,WristPosXLeft,WristPosYLeft,WristPosZLeft,ElbowposXLeft,ElbowPosYLeft,ElbowPosZLeft,GrabStrenthLeft,GrabAngleLeft,PinchStrengthLeft,labelLeft
10,7.365099999999984,52254,right,2,162.7151,173.999,77.2434,-8.559795,-33.04618,-12.87901,0.8297704,-0.5484905,-0.8243641,213.4779,133.4731,112.1257,388.5742,-17.34248,233.8333,0.0,0.2011898,0.0,Spontaneous,7.365099999999984,52254,left,2,-95.8859,233.233,1.489089,-6.367678,51.6142,-54.46313,0.7613626,0.6274949,0.6564941,-141.2581,191.3289,41.90457,-326.6301,48.61333,158.0351,0.0,0.0,0.0,Spontaneous
11,7.398799999999937,52257,right,2,162.864,173.2631,76.88947,7.433852,-16.31865,-9.196569,0.808966,-0.5153586,-0.8365418,214.5896,134.4269,112.2354,388.0156,-12.49947,240.9569,0.0,0.2805215,0.0,Spontaneous,7.398799999999937,52257,left,2,-95.18806,233.7023,0.3334029,28.18412,-2.935607,-6.792373,0.7378677,0.5722055,0.6145806,-138.8787,192.2894,43.03476,-315.5153,43.36151,164.908,0.0,0.0,0.0,Spontaneous
12,7.432399999999916,52259,right,2,162.5139,172.4912,76.39006,-18.06398,-34.02413,-20.48713,0.7816582,-0.4882378,-0.8482519,215.2785,135.3788,111.9943,386.8641,-11.90896,242.8036,0.0,0.249115,0.0,Spontaneous,7.432399999999916,52259,left,2,-93.34597,232.1999,0.1239028,79.86915,-67.09731,-0.9009401,0.7118542,0.5562364,0.6101545,-137.0798,191.7956,43.71481,-307.7123,37.76547,167.8343,0.0,0.0,0.0,Spontaneous
13,7.464899999999943,52261,right,2,162.4797,172.0929,76.20367,6.212705,-4.167752,-5.057273,0.7630836,-0.4768528,-0.8506185,215.6776,135.817,111.9936,385.7076,-14.36677,241.589,0.0,0.3021386,0.0,Spontaneous,7.464899999999943,52261,left,2,-91.46974,230.1058,0.1978328,65.05325,-83.01807,2.311266,0.6961897,0.5479881,0.6127415,-135.4053,190.4061,44.21325,-301.2851,33.43154,171.1115,0.0,0.0,0.0,Spontaneous
14,7.498399999999947,52264,right,2,164.1061,174.0277,76.45949,50.31311,67.06447,14.17593,0.7543131,-0.45536,-0.8436211,217.0214,137.6736,112.5234,382.0355,-23.9284,234.7298,0.0,0.6920631,0.0,Spontaneous,7.498399999999947,52264,left,2,-89.89862,227.7289,0.7721659,-0.8168466,-25.1637,42.70828,0.6783698,0.5106429,0.6133906,-134.037,189.0141,45.42146,-295.9254,28.39119,172.9818,0.0,0.0,0.0,Spontaneous
15,7.5318999999999505,52266,right,2,164.8897,175.6227,75.9121,39.81345,52.65359,-12.93149,0.7907386,-0.4765255,-0.8377717,216.7947,137.1909,111.3547,381.692,-28.53299,228.132,0.924704,1.89485,0.0,Spontaneous,7.5318999999999505,52266,left,2,-91.20834,227.4303,2.774995,-46.6848,-19.49738,70.66888,0.6560047,0.5162933,0.6214996,-135.6306,189.4169,47.64446,-286.0616,18.9424,176.4908,0.0,0.03448864,0.0,Spontaneous
16,7.563499999999976,52268,right,2,164.2941,174.3255,75.09187,-32.60062,-56.82036,-8.51362,0.8238848,-0.5089712,-0.8489764,215.566,134.8057,110.1958,372.3718,-23.30798,246.9152,1.0,2.322003,0.2172083,Spontaneous,7.563499999999976,52268,left,2,-91.94241,226.9806,4.675637,-25.21064,-19.655,56.59847,0.6465425,0.5467927,0.6304377,-136.34,188.7878,49.26521,-272.5998,6.764715,178.0325,0.0,0.4452091,0.0,Spontaneous
17,7.5978999999999814,52270,right,2,167.0356,175.0984,76.62019,124.8138,29.42281,55.0406,0.9301319,-0.597035,-0.8407127,215.0585,130.3307,110.0263,369.7937,-18.8352,258.6273,1.0,3.026668,0.5591246,Spontaneous,7.5978999999999814,52270,left,2,-92.36182,226.1202,5.835879,-6.91187,-29.41353,36.14182,0.6699823,0.561025,0.6303362,-136.0925,186.3689,49.64824,-265.5519,-4.684234,172.1826,0.0,0.7482419,0.0,Spontaneous
18,7.630400000000009,52272,right,2,169.2653,176.4084,77.67393,13.17778,68.21878,-1.682174,1.019466,-0.6734607,-0.8683165,215.7786,127.9778,107.9324,374.7433,-17.68106,255.5449,1.0,3.141593,0.5952452,Spontaneous,7.630400000000009,52272,left,2,-93.21435,226.6675,7.34204,-36.70079,50.99573,47.32885,0.7505743,0.5759428,0.6185251,-135.5622,182.928,48.80912,-280.026,-9.966134,149.7932,0.3118309,1.409247,0.0,Spontaneous
19,7.664899999999989,52274,right,2,166.6767,175.771,78.09506,-75.04646,-40.47878,41.88346,1.019671,-0.6469894,-0.9451627,217.0005,130.043,106.3241,385.9089,-8.342394,249.8343,1.0,3.141593,0.4986531,Spontaneous,7.664899999999989,52274,left,2,-94.4185,229.7142,8.871685,-42.73037,97.02937,50.24252,0.7915571,0.599049,0.6031505,-135.8636,183.8835,49.08131,-294.6869,-3.918329,137.2933,0.9146788,2.039244,0.2831987,Spontaneous
20,7.696899999999914,52276,right,2,165.2142,174.2724,78.76723,-20.92913,-27.85465,10.56966,1.017984,-0.615579,-1.00195,218.5562,131.1106,105.396,396.2052,0.6781403,245.7667,1.0,3.141593,0.4831625,Spontaneous,7.696899999999914,52276,left,2,-95.14351,231.5816,10.14337,-15.86568,42.16623,40.94857,0.826294,0.6326738,0.5980253,-136.0914,184.2198,49.16375,-306.4433,4.828493,133.2749,1.0,2.53175,0.8165467,Spontaneous
21,7.730799999999931,52278,right,2,165.0721,173.7478,78.57055,3.162337,-7.829029,-8.990519,1.039453,-0.6143426,-1.036827,219.5856,131.1002,103.6103,404.3901,6.047499,239.5693,1.0,3.141593,0.4827168,Spontaneous,7.730799999999931,52278,left,2,-94.94422,232.1136,11.35152,9.328894,20.1211,40.21671,0.8794662,0.6738274,0.59541,-135.145,182.7827,48.76176,-319.4543,19.26512,135.7549,1.0,2.775456,1.0,Spontaneous
22,7.764799999999923,52280,right,2,164.9958,173.5925,77.49458,-8.864313,-11.51341,-43.05201,1.065764,-0.6269624,-1.054654,219.5322,130.2268,101.2781,407.8599,3.713633,230.9038,1.0,3.141593,0.4984887,Spontaneous,7.764799999999923,52280,left,2,-94.8485,231.9892,13.08047,4.587935,-19.81992,60.02829,0.9328047,0.703375,0.5958796,-133.9915,180.7036,48.96101,-323.6345,27.64576,143.219,1.0,2.914264,1.0,Spontaneous
23,7.797899999999913,52282,right,2,163.9615,172.6523,75.42937,-43.62127,-39.82342,-72.16337,1.069388,-0.6297104,-1.053697,218.2783,128.9212,99.08439,405.8744,-1.144431,226.2314,1.0,3.141593,0.4846222,Spontaneous,7.797899999999913,52282,left,2,-94.66459,231.4584,15.21619,-9.024613,-23.70612,80.69124,0.9672855,0.713664,0.6157331,-133.5899,179.0979,49.76643,-320.9636,26.0137,148.4176,1.0,3.071411,1.0,Spontaneous
24,7.830799999999954,52285,right,2,162.2419,172.0142,73.20874,-29.46009,3.248883,-32.13493,1.072295,-0.6377517,-1.053188,216.4037,127.8097,96.43334,404.5886,-8.393977,216.0607,1.0,3.141593,0.4472951,Spontaneous,7.830799999999954,52285,left,2,-94.96106,232.4426,17.5281,7.86447,18.44492,35.33978,1.008211,0.7422136,0.6356722,-133.4448,178.5658,50.18336,-319.6015,23.51273,148.0606,1.0,3.141593,1.0,Spontaneous
25,7.865199999999959,52286,right,2,161.7153,172.0925,72.8338,-31.9819,4.758152,-22.77043,1.07187,-0.6401482,-1.048903,215.7236,127.7029,96.1049,404.8456,-8.945,213.7312,1.0,3.141593,0.4194312,Spontaneous,7.865199999999959,52286,left,2,-94.96118,232.6178,18.14341,-0.007318616,10.6451,37.36884,1.014532,0.7420118,0.640543,-133.4905,178.5652,50.44997,-320.4799,23.27359,146.3417,1.0,3.141593,1.0,Spontaneous
26,7.898299999999949,52289,right,2,159.4428,171.6401,71.54659,-54.22447,-14.80897,-28.01245,1.044036,-0.6335272,-1.026106,213.55,127.8282,95.77588,406.5497,-6.612388,209.5852,1.0,3.141593,0.4314663,Spontaneous,7.898299999999949,52289,left,2,-94.80333,232.6367,18.88818,5.656236,-3.815285,3.35327,1.014861,0.7462834,0.6511619,-133.7822,178.7177,50.87825,-322.0474,23.52459,144.4041,1.0,3.141593,1.0,Spontaneous
27,7.93119999999999,52290,right,2,158.4819,171.6159,71.07632,-54.92578,-1.381522,-26.87951,1.025574,-0.6306255,-1.018658,212.97,128.3909,95.56792,408.7199,-5.854365,204.8195,1.0,3.141593,0.4383581,Spontaneous,7.93119999999999,52290,left,2,-94.84668,232.7624,18.9419,-2.477531,7.187449,3.070677,1.014766,0.7503659,0.6506587,-133.8033,178.8017,50.88827,-322.0793,23.39955,144.0441,1.0,3.141593,1.0,Spontaneous
28,7.9646999999999935,52292,right,2,158.7644,172.9674,69.51053,45.08148,58.92606,-49.66944,1.011314,-0.6505823,-1.029056,213.7829,129.9145,93.07536,404.184,-18.0821,193.6744,1.0,3.141593,0.4827295,Spontaneous,7.9646999999999935,52292,left,2,-95.22977,232.4445,18.88747,-17.9896,-11.31696,0.03631577,1.021127,0.7456736,0.6473773,-133.7735,178.0762,50.65306,-319.7069,18.80623,141.9635,1.0,3.046672,1.0,Spontaneous
29,7.9968000000000075,52294,right,2,161.4736,173.2019,68.47125,81.55614,19.29985,-13.77019,0.9242793,-0.603739,-1.038594,218.696,134.7361,94.01933,392.5293,-10.03038,224.7877,1.0,2.771493,0.4067532,Spontaneous,7.9968000000000075,52294,left,2,-95.93027,231.9342,18.14321,-17.22111,-25.89371,-26.34482,1.015682,0.7430149,0.6235297,-133.5022,177.173,50.40594,-314.5246,11.61152,140.384,1.0,2.929288,1.0,Spontaneous
30,8.029899999999998,52296,right,2,157.8185,169.9455,62.0781,-126.1733,-102.069,-229.7587,0.7625858,-0.5284978,-1.059507,218.5804,140.5092,90.19096,377.6962,32.77171,267.2517,0.9865205,2.163389,0.1095425,Spontaneous,8.029899999999998,52296,left,2,-97.86528,230.6426,18.18554,-86.22427,-24.39858,23.28254,1.005634,0.7522675,0.5978033,-134.3949,175.5,51.00227,-308.0217,1.59517,139.8085,1.0,2.723398,1.0,Spontaneous
31,8.063499999999976,52298,right,2,154.423,164.1202,54.94561,-97.70018,-195.7184,-197.1534,0.6241208,-0.5039816,-1.058608,216.7036,141.0238,84.95967,369.3431,73.14697,285.8816,1.0,1.874282,0.0,Spontaneous,8.063499999999976,52298,left,2,-99.64557,229.41,17.49546,-45.71416,-22.21096,-39.39187,0.9683759,0.7283664,0.5804577,-136.2544,175.2538,51.81226,-303.6751,-6.818122,136.0491,1.0,2.433299,0.9998102,Spontaneous
32,8.096900000000005,52300,right,2,153.338,159.4348,48.47774,-11.40072,-129.9156,-217.9523,0.6037765,-0.5761685,-1.031381,214.6453,135.5193,79.88387,366.7603,73.91467,283.2102,0.6440127,1.441085,0.0,Spontaneous,8.096900000000005,52300,left,2,-100.0698,229.281,16.74351,-0.5358625,-5.075632,-16.65243,0.9100226,0.6698971,0.5666122,-137.3887,177.3181,53.51385,-299.0506,-11.31854,134.4915,0.4540653,1.74629,0.7334846,Spontaneous
33,8.130699999999933,52303,right,2,156.6689,154.7688,43.33826,128.7885,-97.81837,-40.5575,0.5241175,-0.6716331,-1.042549,218.7384,132.6691,74.62919,375.7266,78.60308,276.3897,0.09011087,0.8231479,0.0,Spontaneous,8.130699999999933,52303,left,2,-99.56346,228.7004,16.23462,8.575292,-7.636174,-2.681417,0.863905,0.6072752,0.5748778,-137.8448,178.7694,54.63079,-287.5559,-20.53977,132.9774,0.0,1.030998,0.09879409,Spontaneous
34,8.164099999999962,52305,right,2,158.8018,151.6998,42.20116,108.4892,-107.4174,-48.34655,0.4794823,-0.7415094,-1.072886,222.0946,131.3574,72.24118,388.2269,90.30006,269.7002,0.0,0.5485291,0.0,Spontaneous,8.164099999999962,52305,left,2,-99.40177,229.148,16.47354,8.631441,14.34142,13.35536,0.8601105,0.6040471,0.586579,-137.8604,179.291,54.69199,-277.6404,-27.82154,131.1228,0.0,0.7150955,0.001361391,Spontaneous
35,8.19659999999999,52308,right,2,160.5612,147.4813,38.21593,14.44274,-156.7464,-109.7784,0.4843903,-0.8513381,-1.038518,223.0248,125.6012,69.48293,407.0603,87.99041,251.1202,0.0,0.5372642,0.0,Spontaneous,8.19659999999999,52308,left,2,-98.38234,227.6519,16.72191,33.11157,-66.30849,5.594847,0.890657,0.6454596,0.5964004,-136.2657,176.516,53.91106,-271.0718,-29.80511,140.7132,0.0,0.4140751,0.0,Spontaneous
36,8.23109999999997,52311,right,2,161.6129,141.3394,34.38135,17.29674,-183.9338,-108.4787,0.5739062,-1.020194,-0.9691284,220.1661,113.0214,68.20802,406.2968,61.7501,244.2827,0.0,0.217813,0.0,Spontaneous,8.23109999999997,52311,left,2,-97.18174,225.3215,16.91373,30.54312,-58.85827,6.622838,0.9139163,0.6735555,0.6060625,-134.9284,173.5471,53.46473,-271.9153,-25.69412,152.5266,0.0,0.2971492,0.05230772,Spontaneous
37,8.26559999999995,52314,right,2,157.2528,132.3194,28.75695,-162.9901,-277.497,-146.6816,0.6017091,-1.237946,-0.9168323,211.9368,100.0102,65.33923,385.761,38.31512,250.4192,0.0,0.1858353,0.0,Spontaneous,8.26559999999995,52314,left,2,-96.09055,223.6786,17.13555,24.37741,-23.10517,10.30246,0.92075,0.6630799,0.6190022,-134.6956,172.3742,53.5341,-283.5891,-15.55871,157.3978,0.0,0.2081692,0.00355267,Spontaneous
38,8.297500000000014,52316,right,2,153.7901,125.0206,24.72202,-95.93832,-271.4896,-136.0071,0.6167403,-1.455467,-0.8846985,205.8629,90.72727,63.11829,377.9854,36.76377,252.1619,0.0,0.07570327,0.0,Spontaneous,8.297500000000014,52316,left,2,-95.60188,223.4726,17.43308,15.75941,-1.171631,14.31186,0.9216032,0.6608402,0.6315235,-135.0446,172.6707,53.67451,-292.1067,-7.416181,159.3909,0.0,0.1100173,0.0,Spontaneous
39,8.330299999999966,52319,right,2,150.7206,117.7737,19.21698,-91.3409,-171.7359,-152.8911,0.6763973,-1.597501,-0.7973586,197.1155,79.06791,60.06931,367.3535,44.05848,255.1823,0.0,0.0,0.0,Spontaneous,8.330299999999966,52319,left,2,-95.60789,223.6108,18.36115,-6.865654,9.040257,31.25673,0.9225867,0.6750736,0.6582243,-136.4288,173.553,54.13366,-301.1674,3.697819,164.9764,0.0,0.03445345,0.0,Spontaneous
40,8.36379999999997,52322,right,2,149.5383,113.9457,13.86038,27.26732,-41.19581,-155.6857,0.6956584,-1.66687,-0.7328666,191.9721,73.03461,56.52646,355.0609,44.55207,258.6812,0.0,0.0,0.0,Spontaneous,8.36379999999997,52322,left,2,-95.83745,223.2716,19.25378,-7.51742,-28.18723,22.00151,0.9244771,0.6932929,0.6847793,-137.6887,173.6844,54.47334,-302.941,8.221328,171.0469,0.0,0.05475354,0.0,Spontaneous
41,8.398399999999924,52325,right,2,153.8727,117.4229,8.761325,200.3035,152.9253,-156.1841,0.6634678,-1.590112,-0.5536845,187.8344,74.61361,56.93132,313.3412,31.98181,282.1119,0.0,0.0,0.0,Spontaneous,8.398399999999924,52325,left,2,-96.59442,222.5363,20.08438,-23.94709,-22.60602,25.40921,0.9117814,0.7062349,0.6985454,-139.0224,173.5656,55.42816,-297.5341,6.036838,178.2446,0.0,0.07613639,0.0,Spontaneous
42,8.431299999999965,52328,right,2,164.7331,124.8622,4.427305,307.7538,188.1882,-97.3885,0.5415414,-1.436692,-0.5762371,201.891,88.45537,55.74351,299.629,37.62795,292.6814,0.0,0.08516918,0.0,Spontaneous,8.431299999999965,52328,left,2,-97.11485,222.4946,20.91214,-16.21641,17.28197,21.32723,0.9098753,0.7361625,0.7058066,-139.6978,173.5569,56.07836,-295.6996,7.982765,184.6255,0.0,0.06484423,0.0,Spontaneous
43,8.463599999999929,52331,right,2,167.8891,128.7525,-1.97476,7.41661,71.92159,-208.3084,0.4456551,-1.322817,-0.6004201,208.8913,98.25883,50.46417,320.7979,56.39208,282.8427,0.0,0.2239282,0.0,Spontaneous,8.463599999999929,52331,left,2,-97.63898,223.548,21.42035,-10.58563,26.25523,19.07326,0.8854205,0.7338634,0.7241772,-141.3906,175.5631,56.42465,-292.3491,-0.3708311,176.9837,0.0,0.1720447,0.0,Spontaneous
44,8.49860000000001,52335,right,2,167.463,130.8667,-10.41691,-68.20769,61.6176,-249.5111,0.4488788,-1.168673,-0.6622583,212.5526,102.253,39.58513,334.37,68.91165,268.3123,0.0,0.2132881,0.0,Spontaneous,8.49860000000001,52335,left,2,-97.03596,223.4482,22.5521,22.66226,-10.50374,32.3196,0.8583202,0.678323,0.7867298,-143.9091,177.9171,56.54683,-285.8495,-11.16888,167.7524,0.0,0.2676924,0.0,Spontaneous
45,8.530499999999961,52338,right,2,168.511,133.5721,-15.71487,64.42968,112.4882,-156.5852,0.4740684,-1.033278,-0.6995277,215.5353,105.3123,32.51016,333.3643,73.50272,263.4952,0.0,0.3111662,0.0,Spontaneous,8.530499999999961,52338,left,2,-96.03972,223.1437,23.32756,38.28394,-8.437184,23.13658,0.8561848,0.6376815,0.8340594,-144.8555,178.9502,56.08612,-280.4676,-17.28666,162.6228,0.0,0.3640626,0.0,Spontaneous
46,8.563800000000015,52341,right,2,169.9166,139.0643,-21.13467,103.385,224.2588,-163.8385,0.4558468,-0.8582645,-0.8057051,222.269,114.38,23.1876,336.8082,77.90278,255.1355,0.0,0.6531668,0.0,Spontaneous,8.563800000000015,52341,left,2,-95.36975,223.0387,24.11389,16.84655,0.9946378,27.41823,0.8719693,0.6205717,0.8683826,-145.2302,179.1126,55.51012,-278.6343,-20.65731,158.1988,0.0,0.425141,0.0,Spontaneous
47,8.597399999999993,52344,right,2,174.223,150.6938,-26.42085,73.05677,314.8218,-130.2898,0.4970183,-0.7721371,-0.8430299,228.3364,125.5151,15.47857,353.3968,82.99164,240.7944,0.03427452,1.046088,0.0,Spontaneous,8.597399999999993,52344,left,2,-95.78445,224.1194,25.34641,-17.65372,40.21281,37.23893,0.8818457,0.6148343,0.87763,-146.0417,180.2566,56.23979,-285.7503,-16.22353,156.702,0.0,0.4748411,0.0,Spontaneous
48,8.630499999999984,52347,right,2,172.2385,158.1289,-28.14046,-129.5162,154.0044,13.95233,0.5468857,-0.7203641,-0.8707547,228.3013,131.8685,10.89264,387.607,84.02826,212.1511,0.1592259,1.176616,0.0,Spontaneous,8.630499999999984,52347,left,2,-96.01284,225.0716,26.2483,2.541344,24.75032,17.61525,0.8689424,0.5882419,0.8708145,-146.6828,181.9149,57.47653,-294.1837,-12.90806,149.4519,0.0,0.5860484,0.0,Spontaneous
49,8.663799999999924,52350,right,2,169.8571,163.8931,-25.69614,-27.48566,239.3705,83.51349,0.6275142,-0.7187352,-0.9026996,227.5529,134.7476,9.243083,426.052,75.83073,168.2562,0.03825355,1.106717,0.0,Spontaneous,8.663799999999924,52350,left,2,-95.70249,225.4147,26.42346,7.625888,2.790462,-0.6268578,0.8674546,0.5671183,0.8439414,-145.7932,182.0213,58.40509,-305.21,-7.45394,141.1317,0.0,0.8190501,0.0,Spontaneous
50,8.69679999999994,52353,right,2,170.7778,172.6328,-21.97623,20.54782,263.3763,140.5373,0.6922011,-0.6880844,-0.9220509,229.0746,141.3632,10.29632,443.8424,70.3888,140.5903,0.0,1.0581,0.0,Spontaneous,8.69679999999994,52353,left,2,-95.81989,225.0821,26.18785,-7.366582,-21.47321,-11.59976,0.8549929,0.5475322,0.799446,-144.9628,181.5767,59.58142,-319.146,1.456014,132.765,0.0,0.9925814,0.0,Spontaneous
51,8.730799999999931,52356,right,2,173.1612,185.1029,-18.04802,32.02546,374.4113,117.1156,0.7173883,-0.621144,-1.002449,234.4472,154.9009,9.554853,455.1323,61.85062,113.3759,0.0,0.858835,0.0,Spontaneous,8.730799999999931,52356,left,2,-96.61552,224.4262,25.79157,-30.63127,-23.20671,-1.811842,0.8352121,0.5186141,0.7563587,-144.7171,181.0073,60.74727,-325.3256,3.907261,125.2083,0.0,1.029364,0.0,Spontaneous
52,8.763899999999921,52359,right,2,173.3271,195.1748,-14.31398,-44.41618,271.6878,129.1436,0.7350201,-0.5177701,-1.104093,237.8305,167.7529,8.145619,451.7453,50.1814,100.5223,0.0,0.844388,0.0,Spontaneous,8.763899999999921,52359,left,2,-98.06586,225.4841,25.77206,-39.85495,35.66489,-9.093394,0.813417,0.4999776,0.7222312,-144.9964,182.0981,62.19668,-320.2352,-0.8954483,124.8125,0.0,1.040367,0.0,Spontaneous
53,8.796399999999949,52362,right,2,170.3221,202.5751,-10.03447,-46.74328,285.4206,149.5259,0.7980144,-0.4278496,-1.206773,236.8986,176.8863,6.863859,435.1296,29.87468,91.64475,0.0,0.9304426,0.0,Spontaneous,8.796399999999949,52362,left,2,-99.39967,226.9614,25.50449,-43.59831,51.60173,-9.553483,0.8072518,0.503518,0.689465,-144.5834,182.7405,63.02044,-309.0854,-8.933787,128.5628,0.0,1.119445,0.0,Spontaneous
54,8.829999999999927,52365,right,2,168.8401,211.1197,-5.926516,-185.2507,106.9557,146.7554,0.8806797,-0.367695,-1.29403,236.6707,186.7532,5.816812,420.7099,17.57128,80.55343,0.02282098,0.9923623,0.0,Spontaneous,8.829999999999927,52365,left,2,-100.3657,227.5957,25.41099,-26.82096,-0.2862256,-1.511511,0.8197014,0.5064303,0.6711037,-144.0603,182.1624,63.18501,-299.3198,-16.21697,131.1453,0.0,1.109318,0.0,Spontaneous
