,TimeRight,FrameIDRight,HandTypeRight,#handsRight,PositionXRight,PositionYRight,PositionZRight,VelocityXRight,VelocityYRight,VelocityZRight,PitchRight,RollRight,YawRight,WristPosXRight,WristPosYRight,WristPosZRight,ElbowposXRight,ElbowPosYRight,ElbowPosZRight,GrabStrenthRight,GrabAngleRight,PinchStrengthRight,labelRight,TimeLeft,FrameIDLeft,HandTypeLeft,#handsLeft,PositionXLeft,PositionYLeft,PositionZLeft,VelocityXLeft,VelocityYLeft,VelocityZLeft,PitchLeft,RollLeft,YawLeft,WristPosXLeft,WristPosYLeft,WristPosZLeft,ElbowposXLeft,ElbowPosYLeft,ElbowPosZLeft,GrabStrenthLeft,GrabAngleLeft,PinchStrengthLeft,labelLeft
4360,131.5545,15855,right,1,151.4459,225.2368,23.63692,-387.1141,-93.37368,-115.0147,0.1936589,-0.04608984,0.1003688,155.7119,210.9818,98.02319,225.957,77.13425,321.8224,0.0,0.3855725,0.0,Alone,13.531100000000038,54716,left,1,3.485648,181.2249,-13.18198,26.22241,-18.53427,-213.3669,0.985842,0.9761813,0.9753366,-47.63235,134.5098,9.091966,-263.4468,17.63864,88.89687,0.0,0.150095,0.0,Alone
4361,131.5703,15857,right,1,144.5661,224.0546,21.74977,-413.705,-54.22953,-114.1967,0.18973,-0.04529511,0.08060496,150.4488,210.1765,96.10221,229.1516,79.09237,318.7194,0.0,0.4026897,0.0,Alone,13.564799999999991,54719,left,1,2.558735,181.3392,-19.89521,-55.5242,-14.19169,-196.4091,0.9667423,0.9480774,0.9769707,-49.28378,135.7948,3.158034,-261.3463,18.28869,91.61922,0.0,0.1771609,0.0,Alone
4362,131.5874,15859,right,1,136.5837,222.3984,19.90786,-467.5814,-84.33489,-106.2246,0.1845965,-0.03866801,0.05988322,144.1773,209.0721,94.21108,232.6388,81.93336,315.4483,0.0,0.4267909,0.0,Alone,13.597800000000007,54722,left,1,1.049888,182.0047,-27.10637,-53.82048,57.47959,-217.913,0.9351554,0.9176781,0.9781321,-51.92959,138.2294,-3.171985,-262.8971,22.38509,89.97507,0.0,0.1893802,0.0,Alone
4363,131.6044,15861,right,1,126.9681,219.6074,18.00908,-581.0775,-193.4292,-116.8285,0.1763392,-0.02226932,0.03835945,136.4492,207.3104,92.29037,238.5796,88.91874,312.4912,0.0,0.4160262,0.0,Alone,13.630899999999997,54725,left,1,-2.188225,183.4097,-33.20224,-95.83642,40.91243,-167.2709,0.915132,0.9012752,0.9732789,-55.62302,140.6259,-8.500201,-265.8716,27.29442,89.24995,0.0,0.1854627,0.0,Alone
4364,131.621,15863,right,1,117.0868,217.4945,16.28595,-584.1876,-119.0015,-96.27052,0.1782733,-0.01960095,0.02025016,127.9819,205.0456,90.32992,236.2136,85.33083,306.8706,0.0,0.4091431,0.0,Alone,13.663800000000037,54728,left,1,-6.518,186.2754,-38.51451,-141.0558,84.57584,-135.0469,0.9027327,0.890126,0.9682132,-60.18113,144.0853,-13.29123,-270.4744,32.90985,86.81052,0.0,0.1750033,0.0,Alone
4365,131.6376,15865,right,1,106.1112,214.6906,14.36622,-648.385,-169.9151,-106.0508,0.1626744,0.003238712,-0.009016654,119.0791,203.4021,88.20641,234.0125,82.5715,300.6349,0.0,0.3815079,0.0,Alone,13.697099999999978,54731,left,1,-11.65567,189.6308,-43.02345,-166.8339,85.02962,-104.691,0.8964845,0.8898546,0.9581493,-65.09793,147.4716,-17.28679,-275.0539,37.17586,84.48226,0.0,0.1647922,0.0,Alone
4366,131.6539,15867,right,1,94.79733,211.9038,12.48442,-650.3981,-153.245,-113.7429,0.150376,0.01846141,-0.03571263,109.7403,201.5243,86.03635,232.1448,80.12125,293.9162,0.0,0.3663287,0.0,Alone,13.731200000000058,54734,left,1,-16.98224,193.1833,-46.92112,-148.0166,73.09389,-94.75874,0.8912467,0.8977309,0.9419843,-69.8146,150.6526,-20.52715,-277.9525,38.32673,82.74481,0.0,0.1549697,0.0,Alone
4367,131.6707,15869,right,1,83.38437,209.4096,10.43593,-650.136,-127.0757,-114.4915,0.1610409,0.01047918,-0.05013666,99.42638,197.8598,83.50934,224.7846,66.45041,283.3905,0.0,0.3481346,0.0,Alone,13.764099999999985,54736,left,1,-20.26704,195.1515,-49.11044,-135.3414,61.02697,-86.95107,0.8810239,0.8919503,0.9361439,-73.15848,152.9722,-22.26025,-280.7979,40.97452,82.36276,0.0,0.1527579,0.0,Alone
4368,131.6872,15870,right,1,77.94627,208.7606,9.59021,-626.7974,-74.81213,-97.47795,0.1692324,0.0007220946,-0.05755554,94.48743,196.3045,82.35896,219.2987,57.61702,277.6114,0.0,0.3492147,0.0,Alone,13.7971,54739,left,1,-25.53422,198.5294,-51.7906,-145.5537,94.0919,-68.7271,0.8721711,0.8999916,0.9212607,-77.94437,156.0836,-24.36578,-283.956,39.9833,78.99528,0.0,0.1601876,0.0,Alone
4369,131.7039,15872,right,1,67.41039,207.7804,7.948979,-604.7273,-56.1411,-100.1877,0.1680174,-0.0146636,-0.07518532,85.07996,194.7446,80.23177,207.7646,43.14345,267.0504,0.0,0.4239749,0.0,Alone,13.830299999999966,54742,left,1,-30.83809,200.4912,-53.19353,-158.6559,33.19926,-33.69219,0.8663554,0.9132758,0.9020281,-82.42258,157.5369,-24.99063,-285.252,38.06773,80.79647,0.0,0.1785391,0.0,Alone
4370,131.7204,15874,right,1,56.79357,205.8583,6.539424,-611.8652,-131.1475,-68.69702,0.1607516,-0.008190742,-0.09235737,75.59161,193.163,78.52277,199.2196,37.0644,260.9521,0.0,0.4583195,0.0,Alone,13.864500000000021,54745,left,1,-37.17125,201.883,-52.85886,-200.6552,32.89888,20.493,0.851624,0.9090314,0.8978997,-88.96661,159.36,-24.32788,-291.6011,37.05443,78.5516,0.0,0.2009977,0.0,Alone
4371,131.737,15876,right,1,46.25404,203.9075,5.463717,-595.0004,-98.97485,-58.84022,0.1566857,0.007982722,-0.1104684,66.25734,191.5544,77.13978,192.5041,33.85801,256.3901,0.0,0.430524,0.0,Alone,13.898000000000025,54747,left,1,-42.94901,203.4076,-51.98441,-259.1523,71.83561,48.41601,0.8441985,0.9138607,0.8934905,-94.74275,160.9033,-23.37,-298.1287,35.76059,74.49242,0.0,0.2142427,0.0,Alone
